fips,year,Arsenic,DEHP,Halo-Acetic Acid,Nitrates,Trihalomethane,Uranium,total_med,total_employed,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,other,public_admin
34009,2005,0.8264446282600234,,4.39044574367314,154.9305842310144,18.92065791349786,2.7306374411690197,,,,,,,,,,,,,,,
34009,2006,0.8824623414054664,,4.591526822201562,155.14887407342076,18.528773019133066,2.0173321656050955,,,,,,,,,,,,,,,
34009,2007,1.0,,4.53843097339663,152.43919355032693,18.213050674463048,2.0,,,,,,,,,,,,,,,
34009,2008,1.0942619599707104,,3.9221605577538194,148.97508007969884,18.716486492952885,2.0,,,,,,,,,,,,,,,
34009,2009,0.9213183758991381,,4.516302832792175,150.23999855676138,17.4181267891126,1.5640732265446224,,,,,,,,,,,,,,,
34009,2010,0.25,0.11999999999999998,5.509009294648189,148.67777693112865,23.745626151956795,0.7069433962264151,36283.0,43681.0,428.0,3898.0,1337.0,1017.0,5529.0,1359.0,357.0,2762.0,3912.0,9769.0,7024.0,2864.0,3425.0
34009,2011,0.5757468968362105,,6.32134710529646,147.36576044018625,21.160178215952254,2.0,36235.0,43019.0,1473.0,3058.0,1443.0,1082.0,4997.0,1473.0,875.0,1788.0,3675.0,10582.0,7994.0,1830.0,2749.0
34009,2012,0.9259840297228602,,5.57882599980336,148.92841536407698,22.666087007121174,,36212.0,43170.0,346.0,3314.0,1489.0,490.0,5756.0,1218.0,1006.0,3776.0,3174.0,10029.0,7562.0,1494.0,3516.0
34009,2013,,,5.450586848956983,204.9540215588723,19.70046278642781,,35914.0,43124.0,220.0,3771.0,866.0,740.0,6764.0,994.0,495.0,2518.0,3464.0,11868.0,6720.0,2057.0,2647.0
34009,2014,0.6884830619528639,,6.432310911395697,76.37696945395771,22.652281732892433,,35556.0,42481.0,258.0,3234.0,1497.0,731.0,6033.0,1602.0,526.0,3070.0,3651.0,9841.0,7456.0,1578.0,3004.0
34009,2015,0.8569648173207036,,5.874259364554607,74.83110698658818,22.79935038034936,0.5,34763.0,41556.0,383.0,4063.0,1506.0,902.0,4504.0,1065.0,579.0,2859.0,3401.0,10608.0,6992.0,1457.0,3237.0
